date,cpi_index,pct_change_mom,pct_change_yoy
2013-11-01,101.7,0.7928642220019766,-0.19627085377821318
2013-12-01,100.8,-0.8849557522123908,-0.7874015748031482
2014-01-01,101.1,0.29761904761904656,0.3972194637537063
2014-02-01,101.3,0.1978239366963397,0.09881422924900019
2014-03-01,101.9,0.5923000987166915,1.3930348258706537
2014-04-01,101.3,-0.5888125613346507,0.2970297029702973
2014-05-01,100.6,-0.691016781836129,-0.09930486593844323
2014-06-01,100.2,-0.3976143141153021,-0.6937561942517378
2014-07-01,100.2,0.0,-0.5952380952380931
2014-08-01,100.3,0.09980039920158834,-0.3972194637537285
2014-09-01,100.7,0.3988035892322994,-0.7881773399014746
2014-10-01,100.4,-0.2979145978152853,-0.49554013875123815
2014-11-01,99.8,-0.5976095617529986,-1.868239921337267
2014-12-01,100.0,0.20040080160321772,-0.7936507936507908
2015-01-01,100.5,0.49999999999998934,-0.5934718100890191
2015-02-01,100.2,-0.29850746268655914,-1.0858835143139123
2015-03-01,100.7,0.4990019960079861,-1.1776251226692902
2015-04-01,100.6,-0.09930486593844323,-0.691016781836129
2015-05-01,99.9,-0.6958250497017815,-0.6958250497017815
2015-06-01,99.8,-0.10010010010010895,-0.3992015968063978
2015-07-01,99.9,0.10020040080160886,-0.29940119760478723
2015-08-01,100.3,0.4004004004003914,0.0
2015-09-01,100.0,-0.29910269192422456,-0.6951340615690249
2015-10-01,100.3,0.29999999999998916,-0.09960159362550902
2015-11-01,99.4,-0.8973080757726737,-0.4008016032064021
2015-12-01,98.5,-0.905432595573441,-1.5000000000000013
2016-01-01,100.1,1.624365482233503,-0.3980099502487566
2016-02-01,99.3,-0.7992007992007943,-0.8982035928143728
2016-03-01,99.5,0.20140986908359082,-1.1916583912611745
2016-04-01,99.6,0.10050251256281673,-0.994035785288272
2016-05-01,98.9,-0.7028112449799062,-1.0010010010010006
2016-06-01,98.8,-0.10111223458039165,-1.002004008016033
2016-07-01,99.3,0.5060728744939347,-0.6006006006006093
2016-08-01,99.2,-0.10070493454178431,-1.0967098703888234
2016-09-01,99.4,0.20161290322580072,-0.5999999999999894
2016-10-01,100.1,0.7042253521126751,-0.1994017946161497
2016-11-01,99.7,-0.39960039960038607,0.3018108651911433
2016-12-01,99.1,-0.6018054162487574,0.6091370558375608
2017-01-01,100.2,1.1099899091826515,0.09990009990010762
2017-02-01,99.5,-0.698602794411185,0.20140986908359082
2017-03-01,100.2,0.7035175879396949,0.7035175879396949
2017-04-01,100.1,-0.09980039920161055,0.5020080321285203
2017-05-01,99.6,-0.4995004995005048,0.707785642062686
2017-06-01,99.5,-0.10040160642569296,0.7085020242914908
2017-07-01,99.4,-0.10050251256280562,0.10070493454179541
2017-08-01,99.1,-0.3018108651911544,-0.10080645161291146
2017-09-01,98.5,-0.6054490413723412,-0.905432595573441
2017-10-01,99.1,0.6091370558375608,-0.9990009990009985
2017-11-01,98.8,-0.3027245206861706,-0.9027081243731305
2017-12-01,98.4,-0.4048582995951344,-0.7063572149343944
2018-01-01,99.2,0.8130081300812941,-0.9980039920159722
2018-02-01,99.2,0.0,-0.3015075376884391
2018-03-01,98.7,-0.5040322580645129,-1.4970059880239472
2018-04-01,98.8,0.10131712259371373,-1.2987012987012991
2018-05-01,98.6,-0.2024291497975783,-1.0040160642570295
2018-06-01,99.0,0.40567951318459805,-0.5025125628140725
2018-07-01,98.7,-0.303030303030305,-0.7042253521126751
2018-08-01,99.2,0.5065856129685908,0.10090817356207538
2018-09-01,99.4,0.20161290322580072,0.9137055837563413
2018-10-01,99.7,0.3018108651911433,0.6054490413723634
2018-11-01,100.1,0.4012036108324901,1.3157894736842035
2018-12-01,99.2,-0.8991008991008909,0.8130081300812941
2019-01-01,100.4,1.2096774193548487,1.2096774193548487
2019-02-01,100.1,-0.29880478087650486,0.9072580645161255
2019-03-01,100.3,0.19980019980019303,1.6210739614994862
2019-04-01,100.3,0.0,1.5182186234817818
2019-05-01,100.3,0.0,1.724137931034475
2019-06-01,100.1,-0.1994017946161497,1.1111111111111072
2019-07-01,99.9,-0.19980019980019303,1.2158054711246313
2019-08-01,100.8,0.9009009009008917,1.6129032258064502
2019-09-01,100.8,0.0,1.4084507042253502
2019-10-01,101.4,0.5952380952380931,1.7051153460381219
2019-11-01,101.5,0.09861932938854956,1.3986013986013957
2019-12-01,101.3,-0.19704433497537144,2.116935483870952
2020-01-01,103.0,1.6781836130306038,2.589641434262946
2020-02-01,102.9,-0.09708737864077,2.7972027972028135
2020-03-01,103.3,0.38872691933915515,2.991026919242268
2020-04-01,103.3,0.0,2.991026919242268
2020-05-01,103.8,0.4840271055179146,3.489531405782653
2020-06-01,103.1,-0.6743737957610851,2.9970029970030065
2020-07-01,103.2,0.09699321047527132,3.3033033033033066
2020-08-01,103.7,0.4844961240310086,2.876984126984139
2020-09-01,102.9,-0.7714561234329786,2.083333333333348
2020-10-01,103.3,0.38872691933915515,1.8737672583826415
2020-11-01,103.8,0.4840271055179146,2.266009852216744
2020-12-01,102.6,-1.1560693641618491,1.2833168805528095
2021-01-01,104.6,1.949317738791434,1.553398058252431
2021-02-01,104.4,-0.19120458891012104,1.4577259475218707
2021-03-01,104.9,0.47892720306512704,1.5488867376573179
2021-04-01,104.4,-0.4766444232602529,1.0648596321394033
2021-05-01,105.0,0.5747126436781658,1.1560693641618602
2021-06-01,104.7,-0.28571428571427804,1.5518913676042745
2021-07-01,104.7,0.0,1.4534883720930258
2021-08-01,104.9,0.19102196752627254,1.1571841851494735
2021-09-01,104.0,-0.8579599618684486,1.0689990281826933
2021-10-01,106.1,2.019230769230762,2.710551790900295
2021-11-01,105.5,-0.5655042412818001,1.6377649325626242
2021-12-01,105.2,-0.28436018957345155,2.5341130604288553
2022-01-01,106.1,0.8555133079847899,1.4340344168260133
2022-02-01,106.2,0.09425070688031667,1.724137931034475
2022-03-01,106.9,0.6591337099811634,1.9065776930409895
2022-04-01,108.0,1.0289990645462987,3.44827586206895
2022-05-01,108.5,0.4629629629629539,3.3333333333333437
2022-06-01,109.8,1.1981566820276512,4.871060171919761
2022-07-01,110.6,0.7285974499089187,5.635148042024829
2022-08-01,111.8,1.0849909584086825,6.577693040991406
2022-09-01,112.7,0.805008944543828,8.365384615384608
2022-10-01,114.7,1.7746228926353247,8.105560791705946
2022-11-01,114.3,-0.34873583260680574,8.341232227488149
2022-12-01,114.9,0.5249343832021136,9.220532319391639
2023-01-01,116.7,1.5665796344647598,9.990574929311968
2023-02-01,117.7,0.8568980291345341,10.828625235404887
2023-03-01,117.9,0.1699235344095218,10.289990645463053
2023-04-01,118.7,0.6785411365564098,9.907407407407408
2023-05-01,119.5,0.6739679865206405,10.138248847926267
2023-06-01,119.5,0.0,8.834244080145726
2023-07-01,119.7,0.16736401673640433,8.227848101265822
